BALANCE,PURCHASES,BALANCE_FREQUENCY,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_FREQUENCY,PURCHASES_TRX,CASH_ADVANCE_FREQUENCY,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE,CLUSTER
1354.623473,495.43,1.0,453.244036,8.0,0.75,13.0,0.5,2000.0,280.31102000000004,442.992384,12.0,1
224.91534500000003,2330.0,0.545455,0.0,0.0,0.5,6.0,0.0,7500.0,3795.4151770000003,194.174903,12.0,1
43.960637,580.65,0.8736793396648064,0.0,0.0,1.0,7.0,0.0,1000.0,488.691925,103.514338,7.0,1
148.180803,1200.0,0.818182,0.0,0.0,0.5,12.0,0.0,8000.0,1654.263363,129.321856,12.0,1
1139.6489490000001,0.0,1.0,73.875442,2.0,0.0,0.0,0.166667,1200.0,298.183864,443.597884,12.0,0
1188.651458,822.96,1.0,0.0,0.0,0.5,18.0,0.0,1200.0,801.255647,686.634722,12.0,0
4.966985,59.34,0.181818,0.0,0.0,0.166667,2.0,0.0,2000.0,360.724808,111.894178,11.464137410343525,0
1083.0766199999998,0.0,1.0,91.903204,2.3221189591078066,0.0,0.0,0.083333,1200.0,309.300185,476.830891,12.0,0
0.9334620000000001,0.0,0.363636,39.348512,2.3221189591078066,0.0,0.0,0.083333,6000.0,109.244925,36.387033,12.0,0
1044.273707,1463.84,1.0,262.147162,1.0,0.916667,22.0,0.083333,6700.0,2624.741492,373.793958,12.0,1
186.130209,2546.94,0.636364,0.0,0.0,0.666667,15.0,0.0,12000.0,4633.517467000001,216.399562,12.0,1
1618.393031,833.36,1.0,0.0,0.0,1.0,30.0,0.0,1500.0,962.7499970000001,341.6853912583203,12.0,1
109.140973,319.62,1.0,0.0,0.0,0.666667,13.0,0.0,3500.0,597.96043,168.622192,12.0,1
45.972648,0.0,1.0,90.651341,1.0,0.0,0.0,0.083333,500.0,120.805392,122.432543,12.0,0
43.561434000000006,391.32,1.0,0.0,0.0,1.0,12.0,0.0,1000.0,357.097464,171.020193,12.0,1
2450.104201,0.0,1.0,657.525213,1.0,0.0,0.0,0.083333,3000.0,692.953519,606.926044,12.0,2
1104.6960144212453,1724.77,0.454545,0.0,0.0,0.8333330000000001,19.0,0.0,3500.0,1490.96569,28.103306,12.0,1
1189.665497,0.0,0.8736793396648064,1454.884966,3.0,0.0,0.0,0.083333,1500.0,1656.765938,364.18588,12.0,0
5543.972323,0.0,1.0,2231.203315,9.0,0.0,0.0,0.333333,6000.0,1265.31093,341.6853912583203,12.0,2
46.89543,682.64,0.727273,0.0,0.0,0.666667,16.0,0.0,2000.0,864.625632,170.244751,12.0,1
82.98006,906.78,1.0,0.0,0.0,1.0,25.0,0.0,3000.0,780.205026,152.745483,12.0,1
444.021111,0.0,0.545455,1101.192457,3.0,0.0,0.0,0.166667,1000.0,191.491371,243.991341,12.0,0
319.037744,1262.28,0.818182,0.0,0.0,0.25,6.0,0.0,10500.0,1350.541585,218.810614,12.0,1
35.120942,372.0,1.0,0.0,0.0,1.0,12.0,0.0,2700.0,361.050924,156.723469,12.0,1
680.079404,636.41,1.0,2525.736564,10.0,1.0,19.0,0.25,12000.0,309.998666,266.056225,12.0,1
100.12339399999999,320.0,1.0,667.2150630416129,0.0,1.0,8.0,0.0,1000.0,161.356208,132.522411,8.0,1
2662.629852,0.0,1.0,509.023801,4.0,0.0,0.0,0.333333,3000.0,932.4188550000001,709.207016,12.0,2
124.732546,301.07,0.818182,0.0,0.0,0.083333,1.0,0.0,5000.0,732.951933,133.935004,12.0,0
98.46389,1206.38,0.909091,0.0,0.0,1.0,17.0,0.0,6500.0,1146.597649,148.652054,12.0,1
488.00991,102.98,1.0,0.0,0.0,0.166667,2.0,0.0,7000.0,186.660086,191.949816,12.0,0
15.216647,133.0,0.272727,0.0,0.0,0.166667,2.0,0.0,1200.0,780.1278629999999,89.546616,12.0,0
985.457755,672.31,1.0,667.2150630416129,0.0,1.0,17.0,0.0,2500.0,1656.974517,542.14663,12.0,1
1054.466688,142.8,1.0,0.0,0.0,0.166667,2.0,0.0,1200.0,515.767434,319.949186,12.0,0
117.061924,154.0,1.0,0.0,0.0,0.916667,11.0,0.0,1500.0,297.34992,162.066617,12.0,1
231.90823999999998,711.8,0.818182,0.0,0.0,0.666667,10.0,0.0,8500.0,2007.2823629999998,146.809491,12.0,1
39.061878,297.02,1.0,0.0,0.0,0.916667,11.0,0.0,1000.0,297.32915,186.96613,12.0,1
54.327256999999996,346.02,1.0,0.0,0.0,0.916667,11.0,0.0,4500.0,237.839366,136.712954,12.0,1
3399.279094,0.0,1.0,2639.92834,8.0,0.0,0.0,0.25,7000.0,762.560208,703.035014,12.0,2
4677.242936,125.0,1.0,2406.229924,6.0,0.583333,10.0,0.5,5000.0,1087.866649,1092.737436,12.0,1
1021.334556,300.0,1.0,0.0,0.0,0.833333,10.0,0.0,1000.0,516.596295,1127.577542,12.0,1
2170.9163129999997,70.77,1.0,2524.177008,3.0,0.083333,1.0,0.25,2500.0,545.076185,470.556714,12.0,2
76.059828,927.1,1.0,0.0,0.0,1.0,12.0,0.0,1500.0,906.7126519999999,163.265372,12.0,1
2333.99188,0.0,0.818182,4480.430064,2.0,0.0,0.0,0.166667,4500.0,725.315868,1138.412302,12.0,2
3.7602900000000004,45.0,0.181818,0.0,0.0,0.083333,2.0,0.0,3000.0,1895.798955,68.967179,12.0,0
75.9863,986.0,1.0,0.0,0.0,1.0,10.0,0.0,1000.0,807.3944690000001,146.785318,10.0,1
202.190447,2011.81,0.545455,0.0,0.0,0.416667,8.0,0.0,2100.0,3144.544042,165.070133,12.0,0
937.276757,45.65,1.0,19.995297,1.0,0.083333,1.0,0.083333,1000.0,335.809644,442.354727,12.0,0
66.16329300000001,259.32,0.909091,0.0,0.0,1.0,12.0,0.0,1500.0,384.27531400000004,135.786608,12.0,1
741.05358,0.0,1.0,37.527333,1.0,0.0,0.0,0.083333,1200.0,1267.067064,231.513272,12.0,0
72.723403,0.0,0.909091,134.752225,3.0,0.0,0.0,0.25,200.0,94.494445,157.394691,12.0,0
21.881528,89.04,1.0,0.0,0.0,0.083333,1.0,0.0,2500.0,193.98533500000002,96.885791,12.0,0
29.360369,520.3,0.545455,0.0,0.0,0.5,6.0,0.0,4000.0,381.22527,100.321702,12.0,0
5271.415483,0.0,1.0,2193.804998,7.0,0.0,0.0,0.25,6500.0,1479.003541,341.6853912583203,12.0,2
952.952011,39.58,1.0,663.05871,3.0,0.083333,1.0,0.083333,1800.0,1665.457998,204.226245,12.0,0
293.118363,368.91,1.0,683.536421,3.0,0.75,18.0,0.166667,1800.0,1309.489418,195.953485,12.0,1
142.637508,1650.0,1.0,0.0,0.0,0.916667,11.0,0.0,1000.0,1775.123122,177.476329,12.0,1
683.971012,294.0,0.909091,281.669381,2.0,0.5,7.0,0.166667,3500.0,1578.37444,174.83612,12.0,1
502.236778,603.46,1.0,0.0,0.0,0.583333,13.0,0.0,1200.0,233.76837400000002,353.463494,12.0,0
64.08090899999999,927.0,0.454545,0.0,0.0,0.25,4.0,0.0,5000.0,1260.16384,59.04439,12.0,0
16.707289000000003,69.23,0.875,0.0,0.0,0.875,7.0,0.0,1500.0,43.829632000000004,111.411433,8.0,1
1104.6960144212453,0.0,1.0,229.104451,7.0,0.0,0.0,0.5,2500.0,660.5660740000001,675.757657,12.0,2
56.116326,368.47,0.181818,66.320495,2.0,0.083333,5.0,0.083333,2500.0,174.47059199999998,167.4688,12.0,0
1104.6960144212453,130.32,0.363636,0.0,0.0,0.166667,2.0,0.0,1500.0,64.34569,100.347627,12.0,0
766.491179,799.92,1.0,0.0,0.0,1.0,24.0,0.0,5200.0,1351.417476,250.54894,12.0,1
264.051708,63.0,1.0,39.762754,1.0,0.083333,1.0,0.083333,5000.0,360.123912,192.075716,12.0,0
42.522715000000005,479.5,0.818182,0.0,0.0,0.833333,17.0,0.0,1000.0,585.31382,155.528119,12.0,1
66.618088,544.0,1.0,0.0,0.0,1.0,16.0,0.0,3000.0,473.49070199999994,183.99645,12.0,1
3470.3336729999996,1184.98,1.0,6370.145895,18.0,0.5,14.0,0.666667,7000.0,4291.341088,946.341931,12.0,2
2522.043371,0.0,1.0,2504.271338,3.0,0.0,0.0,0.25,7000.0,519.343097,607.30396,12.0,2
1602.425383,0.0,1.0,1770.282273,17.0,0.0,0.0,0.583333,2500.0,1434.566669,597.46081,12.0,2
87.704546,352.83,1.0,0.0,2.3221189591078066,1.0,12.0,0.0,1000.0,231.563721,132.432847,9.0,1
121.446047,1254.46,0.909091,0.0,0.0,0.583333,7.595242451967063,0.0,1000.0,1244.737859,153.924261,12.0,1
404.58207400000003,555.84,1.0,0.0,0.0,0.916667,11.0,0.0,1500.0,229.06891299999998,255.734095,12.0,1
33.384648999999996,109.32,0.909091,0.0,0.0,0.5,6.0,0.0,1200.0,163.060103,215.422442,12.0,0
73.63503100000001,1063.65,0.909091,0.0,0.0,1.0,29.0,0.0,7000.0,1051.282851,112.969341,12.0,1
35.16925,272.34,0.636364,0.0,0.0,0.416667,8.0,0.0,1500.0,386.322209,104.5487,11.464137410343525,0
1135.452712,374.94,1.0,1062.414129,2.0,1.0,9.0,0.11111099999999999,1200.0,415.322291,678.223873,9.0,1
55.539235999999995,201.27,0.909091,0.0,0.0,0.083333,1.0,0.0,7500.0,467.319744,144.25972,11.464137410343525,0
2022.4693350000002,22.5,1.0,0.0,0.0,0.41666699999999995,5.0,0.0,10000.0,2062.495163,435.662185,12.0,1
1818.447016,413.0,0.8736793396648064,1819.479671,8.0,0.454545,7.0,0.181818,2000.0,757.096312,341.6853912583203,11.0,2
91.029575,1055.7,1.0,0.0,0.0,1.0,14.0,0.0,5000.0,1083.300243,163.891113,12.0,1
543.350448,0.0,0.545455,3493.29196,8.0,0.0,0.0,0.166667,6000.0,7158.478105,612.399286,12.0,2
13.99841,94.86,0.857143,0.0,0.0,0.857143,6.0,0.0,1500.0,68.323361,104.264949,7.0,1
476.72834900000004,462.75,1.0,0.0,0.0,1.0,12.0,0.0,5500.0,185.002877,170.274498,12.0,1
2473.1755980000003,0.0,1.0,1462.361808,9.0,0.0,0.0,0.416667,3000.0,703.75604,582.501738,12.0,2
929.4733560000001,0.0,1.0,1335.247069,3.0,0.0,0.0,0.166667,6000.0,430.23694800000004,236.775013,12.0,0
291.598301,0.0,0.454545,1118.361104,2.0,0.0,0.0,0.083333,3000.0,1174.0050939999999,85.227184,12.0,0
169.60001599999998,36.79,0.272727,2596.426866,10.0,0.083333,1.0,0.25,1500.0,1086.4952210000001,69.858754,12.0,0
37.980086,450.0,1.0,667.2150630416129,0.0,1.0,12.0,0.0,2700.0,425.28033200000004,166.65223,12.0,1
683.286191,706.08,1.0,0.0,0.0,0.916667,13.0,0.0,1500.0,1847.90353,717.097215,12.0,1
1414.422361,90.03,1.0,0.0,0.0,0.833333,12.0,0.0,1500.0,323.893824,492.851078,12.0,1
16.553857999999998,308.16,0.272727,0.0,0.0,0.25,3.0,0.0,2500.0,291.719987,28.242152,12.0,0
2368.338673,1307.18,1.0,0.0,0.0,0.916667,20.0,0.0,9000.0,2167.293003,539.880492,12.0,1
71.480312,1178.64,0.727273,0.0,0.0,0.666667,8.0,0.0,3200.0,1473.852143,71.772114,12.0,1
2415.6788699999997,125.45,1.0,0.0,0.0,0.583333,7.0,0.0,3000.0,619.8839320000001,628.190373,12.0,0
2762.340044,2372.98,1.0,1465.082446,1.0,0.166667,5.0,0.083333,4500.0,659.726225,874.537967,12.0,2
1341.000157,1355.77,1.0,929.959753,1.0,0.916667,24.0,0.083333,4000.0,553.207757,351.43166,12.0,1
6.747965,277.44,0.545455,0.0,0.0,1.0,12.0,0.0,1000.0,263.59146499999997,82.527965,12.0,1
1239.927866,1520.0,1.0,898.218922,7.0,1.0,25.0,0.25,1400.0,2393.323514,341.6853912583203,12.0,1
1937.2735129999999,658.87,1.0,0.0,0.0,0.916667,17.0,0.0,2000.0,758.215724,341.6853912583203,12.0,1
1698.369764,0.0,0.818182,2253.381516,2.0,0.0,0.0,0.083333,4500.0,5512.8282229999995,696.916536,12.0,2
2466.452707,118.72,1.0,0.0,0.0,0.166667,3.0,0.0,5000.0,732.01795,908.384613,12.0,2
3695.634133,0.0,1.0,2438.708269,8.0,0.0,0.0,0.416667,4000.0,973.155092,341.6853912583203,12.0,2
468.02240300000005,488.93,1.0,132.146931,6.0,0.833333,14.0,0.25,1000.0,722.96482,163.678643,12.0,1
1226.1221890000002,295.34,1.0,0.0,0.0,0.416667,8.0,0.0,1200.0,439.233552,341.6853912583203,12.0,0
71.98176,459.49,1.0,0.0,0.0,1.0,13.0,0.0,1000.0,396.58986,178.180098,11.464137410343525,1
28.90195,169.24,0.363636,0.0,0.0,0.083333,1.0,0.0,1200.0,166.658504,42.777345,12.0,0
1740.169093,276.72,1.0,0.0,0.0,1.0,15.0,0.0,1800.0,667.764492,601.656779,12.0,1
81.860834,710.09,0.909091,0.0,0.0,0.583333,8.0,0.0,7500.0,684.7748190000001,97.399107,12.0,1
101.98974,1046.04,1.0,0.0,0.0,0.916667,11.0,0.0,1000.0,1139.6601779999999,139.562971,12.0,1
96.799285,537.36,1.0,625.807503,3.0,1.0,12.0,0.083333,1500.0,1133.874141,185.212377,12.0,1
102.055178,999.19,0.727273,0.0,0.0,0.583333,16.0,0.0,7500.0,2181.215224,148.095996,12.0,1
6804.186841,640.03,1.0,1898.318709,4.0,0.416667,20.0,0.166667,7100.0,1891.669441,341.6853912583203,12.0,1
1007.3620080000001,469.92,1.0,667.2150630416129,0.0,1.0,12.0,0.0,1000.0,716.423692,871.852779,12.0,1
46.996534999999994,0.0,0.272727,2370.681355,2.0,0.0,0.0,0.166667,3500.0,5679.77259,82.578321,12.0,0
22.56964,248.1,0.545455,0.0,2.3221189591078066,0.25,7.0,0.0,1200.0,111.212325,74.477866,12.0,0
1051.484848,3805.44,1.0,0.0,0.0,1.0,24.0,0.0,1500.0,3818.15076,941.610478,12.0,1
438.33765300000005,1867.9,1.0,128.429272,3.0,0.75,24.0,0.166667,6500.0,2080.403638,204.877516,12.0,1
124.74332199999999,1007.45,0.636364,667.2150630416129,0.0,0.583333,14.0,0.0,2500.0,1616.540779,146.493501,12.0,1
2065.035103,1462.6,1.0,0.0,0.0,0.583333,17.0,0.0,3500.0,3587.267621,533.024631,12.0,0
19.946102,450.0,1.0,0.0,0.0,1.0,10.0,0.0,1000.0,386.571651,131.349565,10.0,1
169.850339,1693.03,1.0,0.0,0.0,1.0,15.0,0.0,4000.0,1382.622524,181.773223,12.0,1
58.603273,2080.51,0.181818,0.0,0.0,0.166667,7.0,0.0,2500.0,1965.056445,14.242628,12.0,0
90.084324,1098.82,1.0,181.725242,1.0,0.583333,13.0,0.083333,3000.0,1307.140981,141.008201,12.0,0
205.127197,1222.98,0.571429,0.0,0.0,0.428571,5.0,0.0,3000.0,1144.83486,121.334941,7.0,1
2378.1505260000004,0.0,0.833333,4059.469587,6.0,0.0,0.0,0.333333,5000.0,349.448115,441.102707,6.0,2
9.906062,202.3,0.909091,0.0,0.0,0.909091,10.0,0.0,1500.0,195.62615,150.087965,11.0,1
624.049989,500.0,0.909091,667.2150630416129,0.0,0.083333,1.0,0.0,5000.0,108.04801100000002,322.162263,12.0,0
743.52397,962.78,1.0,360.154972,1.0,1.0,30.0,0.083333,1000.0,402.895757,794.825011,12.0,1
19.25682,185.02,0.636364,0.0,0.0,0.5,6.0,0.0,2500.0,233.02566299999998,80.115991,12.0,0
5805.32079,1724.75,1.0,1878.058967,1.0,0.833333,29.0,0.083333,7500.0,1351.9016550000001,341.6853912583203,12.0,1
1104.6960144212453,140.6,1.0,953.934018,3.0,0.083333,2.0,0.25,5500.0,1151.202909,341.6853912583203,12.0,2
488.62339199999997,0.0,1.0,328.292364,3.0,0.0,0.0,0.166667,700.0,175.301978,270.104028,12.0,0
21.639571,191.7,1.0,0.0,0.0,0.666667,7.595242451967063,0.0,7000.0,3692.246322,341.6853912583203,12.0,1
548.252892,208.41,1.0,1633.935089,6.0,0.083333,1.0,0.333333,3000.0,708.1006309999999,154.96528,12.0,2
2201.533726,0.0,1.0,2719.782919,4.0,0.0,0.0,0.166667,3000.0,3436.911086,711.894455,12.0,2
883.8358880000001,187.47,1.0,0.0,0.0,0.75,9.0,0.0,1000.0,263.631752,434.734741,12.0,1
4917.162359,0.0,1.0,3179.132724,7.0,0.0,0.0,0.25,5000.0,865.821715,341.6853912583203,12.0,2
28.461629,100.0,1.0,0.0,0.0,0.083333,1.0,0.0,4000.0,125.76916899999999,104.857518,12.0,0
1290.524209,1518.26,1.0,39.054692,1.0,1.0,22.0,0.11855247071988076,1700.0,294.227995,383.572166,12.0,1
5336.743176,680.97,1.0,4037.626724,7.0,0.583333,10.0,0.416667,8500.0,1272.722158,341.6853912583203,12.0,2
130.83855400000002,591.24,1.0,0.0,0.0,1.0,6.0,0.0,1000.0,475.523262,82.77132,6.0,1
23.583209,199.32,1.0,0.0,0.0,1.0,12.0,0.0,1500.0,160.013341,162.466706,12.0,1
1544.585361,0.0,1.0,549.062884,2.0,0.0,0.0,0.083333,2000.0,408.068987,478.097868,12.0,0
1862.2696210000001,0.0,0.909091,2934.816408,10.0,0.0,0.0,0.5,3000.0,970.7164359999999,474.957649,12.0,2
442.111046,671.36,1.0,777.528996,1.0,0.583333,13.0,0.083333,3000.0,63.199553,341.6853912583203,12.0,1
4825.450839,5855.46,1.0,0.0,0.0,0.833333,26.0,0.0,7000.0,3866.0779479999997,341.6853912583203,12.0,1
433.43616399999996,2552.55,1.0,0.0,0.0,1.0,28.0,0.0,5000.0,2828.817452,184.724863,12.0,1
142.43045800000002,1488.84,1.0,0.0,0.0,1.0,24.0,0.0,5000.0,1450.096836,178.871755,12.0,1
869.9476070000001,0.0,1.0,875.275758,4.0,0.0,0.0,0.25,3000.0,284.20041299999997,351.686512,12.0,0
19.294559,283.8,1.0,0.0,0.0,0.666667,12.0,0.0,2000.0,267.972404,173.816768,12.0,1
1207.888199,1342.36,0.875,1738.109478,2.0,0.875,27.0,0.25,4000.0,288.883026,312.026316,8.0,1
22.161656,1240.58,0.636364,0.0,0.0,0.666667,15.0,0.0,1500.0,1817.7913239999998,107.871575,12.0,1
525.17417,91.23,1.0,0.0,0.0,0.333333,4.0,0.0,4000.0,154.93983500000002,233.341617,12.0,0
94.307698,343.99,1.0,0.0,0.0,1.0,17.0,0.0,1000.0,327.62138999999996,125.3494,11.464137410343525,1
38.316221999999996,436.75,0.272727,0.0,0.0,0.25,3.0,0.0,3000.0,1634.9628810000002,139.00528,12.0,0
986.149218,0.0,0.454545,2955.030338,6.0,0.0,0.0,0.166667,3000.0,832.894753,706.541302,12.0,2
0.9203389999999999,343.4,0.454545,0.0,0.0,0.833333,10.0,0.0,3000.0,347.01723,13.714895,12.0,1
2421.106175,0.0,0.9,3701.78388,8.0,0.0,0.0,0.3,3000.0,1607.740298,521.646758,10.0,2
91.63908599999999,315.2,1.0,0.0,0.0,1.0,8.0,0.0,1000.0,231.274641,86.344733,6.0,1
13.925680999999999,462.78,0.272727,0.0,0.0,0.25,17.0,0.0,2000.0,1047.090159,119.325453,12.0,0
740.704213,1311.76,0.545455,0.0,0.0,0.416667,14.0,0.11855247071988076,3500.0,5149.432038,277.233099,12.0,0
1053.59473,1450.0,1.0,0.0,0.0,0.125,1.0,0.0,1500.0,397.09051600000004,227.143184,8.0,2
214.61029399999998,496.0,1.0,0.0,0.0,1.0,12.0,0.0,2500.0,739.051121,187.9353,12.0,1
1.366727,0.0,0.545455,191.751369,1.0,0.0,0.0,0.083333,1200.0,594.099172,26.161818,12.0,0
1547.154381,0.0,1.0,39.346045,2.0,0.0,0.0,0.166667,1700.0,438.446345,738.273311,12.0,2
33.117601,157.61,0.909091,667.2150630416129,0.0,0.333333,8.0,0.0,1800.0,173.321501,135.658586,12.0,0
896.3477960000001,0.0,1.0,989.764347,13.0,0.0,0.0,0.25,2500.0,280.037759,257.298488,12.0,2
99.44602900000001,0.0,0.181818,1045.066588,5.0,0.0,0.0,0.083333,1200.0,7142.732735,127.577579,11.464137410343525,0
888.4066779999999,347.7,1.0,0.0,0.0,0.75,9.0,0.11855247071988076,1000.0,300.871084,444.166223,12.0,1
4925.078801,194.6,1.0,2746.434556,8.0,0.333333,4.0,0.416667,9000.0,5149.230429,341.6853912583203,12.0,2
0.6480739999999999,258.0,0.272727,0.0,0.0,1.0,12.0,0.11855247071988076,1000.0,320.135581,26.334342,12.0,1
1508.132993,0.0,0.75,2418.319143,2.3221189591078066,0.0,0.0,0.375,2500.0,379.847536,444.160316,8.0,2
10.035492,0.0,1.0,139.113927,2.0,0.0,0.0,0.083333,1000.0,154.970698,77.402578,12.0,0
3027.5708649999997,0.0,1.0,2081.583331,3.0,0.0,0.0,0.083333,4500.0,1074.265678,883.685949,12.0,2
1033.41108,1020.3,1.0,180.93905,2.0,0.25,16.0,0.166667,1200.0,809.176783,465.807758,12.0,0
61.653546999999996,1194.22,0.8736793396648064,0.0,0.0,0.666667,20.0,0.0,3777.777778,1775.3715960000002,101.147508,12.0,1
1973.0253420000001,0.0,1.0,2009.582123,6.0,0.0,0.0,0.666667,2000.0,325.367575,476.302544,9.0,2
1186.287841,115.5,1.0,0.0,0.0,0.166667,3.0,0.0,1200.0,446.08832800000005,356.432463,12.0,0
185.92466399999998,617.98,0.5,0.0,0.0,0.333333,13.0,0.0,1200.0,58.469887,82.739003,6.0,1
5772.2502859999995,255.25,1.0,2969.93596,20.0,0.25,4.0,0.5,6500.0,1385.482263,341.6853912583203,12.0,2
5.020473,100.05,0.181818,0.0,0.0,0.25,3.0,0.0,4000.0,360.227309,125.327855,12.0,0
500.219415,27.05,1.0,667.2150630416129,0.0,0.083333,1.0,0.0,1200.0,104.687781,300.921255,12.0,0
1104.6960144212453,1631.0,0.636364,0.0,0.0,0.583333,7.0,0.0,2500.0,2550.799492,157.269321,12.0,0
1819.444477,0.0,1.0,197.334971,4.0,0.0,0.0,0.333333,2500.0,572.900672,469.774269,12.0,2
1579.7287720000002,0.0,1.0,124.941315,1.0,0.0,0.0,0.083333,1800.0,464.305701,482.666125,12.0,0
20.12252,212.82,0.666667,0.0,0.0,0.666667,5.0,0.0,2500.0,193.710394,85.787699,6.0,1
0.06481100000000001,111.84,0.272727,0.0,0.0,0.916667,11.0,0.0,1500.0,115.52549599999999,9.960909,12.0,1
419.486983,450.0,1.0,1365.172054,3.0,0.083333,1.0,0.166667,9500.0,4275.760118,152.381267,12.0,2
41.386295000000004,194.57,0.363636,0.0,0.0,0.166667,2.0,0.0,2200.0,470.431305,169.999931,12.0,0
3083.784255,0.0,1.0,737.652849,2.0,0.0,0.0,0.166667,5500.0,1033.581612,746.430888,12.0,2
210.993146,90.51,0.818182,667.2150630416129,0.0,0.083333,1.0,0.0,6500.0,1240.766161,230.983088,12.0,0
1857.9612780000002,0.0,1.0,1005.292057,13.0,0.0,0.0,0.333333,2500.0,288.461702,814.423515,12.0,2
1445.383522,0.0,1.0,342.162677,7.0,0.0,0.0,0.11855247071988076,1700.0,430.83389400000004,493.978138,12.0,2
75.520764,210.48,1.0,0.0,0.0,1.0,8.0,0.0,1000.0,81.986811,108.030031,8.0,1
701.1356910000001,1004.04,1.0,181.874234,1.0,0.416667,6.0,0.083333,3000.0,359.829195,190.226811,11.464137410343525,0
68.222735,537.68,0.909091,0.0,0.0,0.916667,22.0,0.0,3000.0,577.379225,182.870068,12.0,1
47.872617,649.0,0.818182,0.0,0.0,0.75,19.0,0.0,6000.0,624.293646,191.993448,12.0,1
4570.04875,888.98,1.0,1825.929322,2.0,0.416667,7.0,0.166667,6000.0,1179.34586,341.6853912583203,12.0,1
179.825945,1212.66,1.0,456.612334,1.0,0.833333,25.0,0.083333,2500.0,1711.231409,160.362153,12.0,1
199.684606,287.4,0.363636,0.0,0.0,1.0,12.0,0.0,4500.0,1110.3997789999999,69.685168,12.0,1
8.54964,0.0,0.4,56.339491,1.0,0.0,0.0,0.1,1200.0,149.13442,70.937243,10.0,0
1004.2620019999999,150.0,1.0,0.0,0.0,0.333333,6.0,0.11855247071988076,1000.0,390.11326099999997,851.977449,12.0,0
17.415067999999998,147.7,0.727273,0.0,0.0,0.666667,14.0,0.0,4000.0,177.088102,127.799107,11.464137410343525,1
1552.772103,34.74,1.0,185.374726,3.0,0.1,1.0,0.2,3000.0,3125.652785,405.748783,10.0,2
339.039307,345.66,1.0,0.0,0.0,0.75,10.0,0.0,1000.0,102.011016,294.47698,12.0,1
134.42288,80.7,0.857143,711.669524,2.3221189591078066,0.428571,3.0,0.28571399999999997,1000.0,100.04858399999999,93.354481,7.0,2
1.7074880000000001,32.04,0.181818,0.0,0.0,0.166667,2.0,0.0,2500.0,118.932111,150.600846,12.0,0
5206.452425,0.0,1.0,3256.756231,6.0,0.0,0.0,0.375,9500.0,996.1827119999999,1093.098388,8.0,2
82.902896,430.43,0.727273,0.0,0.0,0.5,10.0,0.0,2500.0,315.075002,87.824996,12.0,0
93.972736,562.5,0.909091,0.0,0.0,0.909091,10.0,0.0,1000.0,433.860714,149.045135,11.0,1
1096.949604,227.55,1.0,0.0,0.0,0.083333,2.0,0.0,2500.0,397.83676299999996,352.17313,12.0,0
403.311321,208.0,0.857143,438.543672,1.0,0.14285699999999998,1.0,0.14285699999999998,4000.0,39.576673,133.729514,7.0,2
402.512336,150.0,0.909091,0.0,0.0,0.272727,3.0,0.0,450.0,228.715923,189.459157,11.0,0
1103.8343730000001,0.0,0.363636,155.414239,4.0,0.0,0.0,0.333333,7000.0,4021.9567520000005,410.666163,12.0,0
0.001289,96.12,0.181818,0.0,0.0,0.8333330000000001,10.0,0.0,1500.0,102.848649,0.019163,12.0,1
144.621301,1584.49,1.0,0.0,0.0,1.0,26.0,0.0,2000.0,1520.603882,167.328894,12.0,1
738.0674309999999,752.97,1.0,0.0,0.0,0.666667,11.0,0.0,2500.0,1393.051729,282.663936,12.0,1
1399.729932,0.0,1.0,1967.782148,5.0,0.0,0.0,0.333333,3000.0,712.803089,316.461916,12.0,2
118.94198200000001,1250.0,0.28571399999999997,0.0,0.0,0.714286,5.0,0.0,3000.0,1130.438324,127.592031,11.464137410343525,1
170.907823,1366.3,0.909091,0.0,0.0,0.5,11.0,0.0,2000.0,3453.1123380000004,139.388035,12.0,0
1622.84216,248.74,1.0,1814.147021,3.0,0.333333,4.0,0.25,2500.0,1082.286757,384.449529,12.0,2
1193.3515730000001,0.0,0.875,1433.85482,4.0,0.0,0.0,0.125,1500.0,164.003621,254.022569,8.0,2
2025.162877,778.33,1.0,667.2150630416129,0.0,0.916667,28.0,0.0,2000.0,1411.329676,341.6853912583203,12.0,1
1450.6491369999999,0.0,1.0,1782.155586,4.0,0.0,0.0,0.25,4000.0,843.588576,316.380664,12.0,2
2237.238086,120.0,1.0,0.0,0.0,0.125,1.0,0.0,2500.0,343.102984,712.986387,8.0,0
599.116168,947.07,1.0,508.477816,5.0,0.666667,17.0,0.333333,3000.0,1654.58686,208.064056,12.0,1
162.54754,405.61,0.909091,0.0,0.0,0.916667,23.0,0.0,2200.0,612.6747379999999,130.269702,12.0,1
1134.648238,143.12,1.0,0.0,0.0,0.1,1.0,0.0,1200.0,289.967312,286.845297,10.0,0
1099.649455,0.0,1.0,72.841356,2.0,0.0,0.0,0.11855247071988076,1200.0,322.777824,309.246328,12.0,0
592.919388,105.0,1.0,0.0,0.0,0.166667,2.0,0.0,6600.0,419.484901,195.526613,12.0,0
2629.276828,0.0,1.0,3492.909117,7.0,0.0,0.0,0.333333,3500.0,1478.7539960000001,341.6853912583203,12.0,2
6.576314999999999,74.49,0.272727,0.0,0.0,0.25,3.0,0.0,4000.0,45.195609999999995,42.397448,12.0,0
